transaction_id,amount,location,device,payment_method,hour,avg_amount,amount_ratio,new_device,location_change,transactions_last_10min,is_fraud,created_at
TXN10908,49011.3,Hyderabad,Samsung S24,Debit Card,10,12000.0,4.08,0,0,1,0,2026-08-18 10:32:55
TXN10909,6243.58,Pune,iPhone 15,Credit Card,14,3500.0,1.78,0,0,2,0,2026-08-18 14:46:02
TXN10910,3786.28,Delhi,Samsung S24,Credit Card,20,3500.0,1.08,0,0,2,0,2026-08-18 20:46:11
TXN10911,2266.42,Pune,Chrome Windows,UPI,18,1500.0,1.51,0,0,2,0,2026-08-18 18:49:06
TXN10912,1931.97,Hyderabad,Samsung S24,Net Banking,20,3500.0,0.55,0,0,1,0,2026-08-18 20:27:33
TXN10913,8901.87,Mumbai,Samsung S24,Net Banking,18,8000.0,1.11,0,0,1,0,2026-08-18 18:18:58
TXN10914,9988.34,Pune,Samsung S24,Credit Card,15,1500.0,6.66,0,0,1,0,2026-08-18 15:00:31
TXN10915,3617.11,Hyderabad,iPhone 15,Debit Card,20,3500.0,1.03,0,0,3,0,2026-08-18 20:28:56
TXN10916,2297.12,Mumbai,iPhone 15,Net Banking,15,1500.0,1.53,0,0,2,0,2026-08-18 15:20:10
TXN10917,9757.06,Pune,Chrome Windows,Credit Card,9,12000.0,0.81,0,0,1,0,2026-08-18 09:12:53
TXN10918,21086.77,Bangalore,Safari macOS,UPI,11,12000.0,1.76,0,0,1,0,2026-08-18 11:09:31
TXN10919,13073.95,Pune,Samsung S24,Credit Card,9,3500.0,3.74,0,0,1,0,2026-08-18 09:45:11
TXN10920,3027.17,Mumbai,Chrome Windows,Debit Card,14,3500.0,0.86,0,0,1,0,2026-08-18 14:42:31
TXN10921,4183.87,Delhi,Chrome Windows,Debit Card,22,5000.0,0.84,0,0,1,0,2026-08-18 22:15:42
TXN10922,8942.29,Delhi,Safari macOS,UPI,0,5000.0,1.79,0,0,1,0,2026-08-18 00:38:26
TXN10923,23839.5,Bangalore,Unknown Web Client,Debit Card,13,3500.0,6.81,1,0,6,1,2026-08-18 13:43:20
TXN10924,9405.24,Hyderabad,Chrome Windows,UPI,15,5000.0,1.88,0,0,1,0,2026-08-18 15:28:26
TXN10925,2028.2,Pune,iPhone 15,Debit Card,10,2500.0,0.81,0,0,2,0,2026-08-18 10:46:01
TXN10926,27046.31,Pune,Android Device,UPI,2,12000.0,2.25,1,1,8,1,2026-08-18 02:23:34
TXN10927,6762.33,Mumbai,Samsung S24,Credit Card,14,8000.0,0.85,0,0,2,0,2026-08-18 14:00:02
TXN10928,7147.25,Kolkata,Samsung S24,Credit Card,19,8000.0,0.89,0,1,1,0,2026-08-18 19:02:17
TXN10929,2920.22,Pune,Safari macOS,UPI,11,5000.0,0.58,0,0,1,0,2026-08-18 11:01:00
TXN10930,68691.92,Pune,Chrome Windows,UPI,3,8000.0,8.59,0,1,2,1,2026-08-18 03:17:29
TXN10931,73772.07,Chennai,Unknown Web Client,Debit Card,12,12000.0,6.15,1,1,8,1,2026-08-18 12:35:17
TXN10932,8309.89,Pune,iPhone 15,Credit Card,14,12000.0,0.69,0,0,2,0,2026-08-18 14:28:14
TXN10933,1673.03,Hyderabad,iPhone 15,UPI,22,2500.0,0.67,0,0,2,0,2026-08-18 22:35:10
TXN10934,3677.82,Pune,Samsung S24,Debit Card,9,5000.0,0.74,0,0,3,0,2026-08-18 09:03:49
TXN10935,3451.78,Bangalore,Android Device,Debit Card,11,3500.0,0.99,1,0,2,0,2026-08-18 11:48:35
TXN10936,3843.75,Delhi,iPhone 15,Credit Card,2,3500.0,1.1,0,0,1,0,2026-08-18 02:24:08
TXN10937,22311.6,Delhi,Samsung S24,Debit Card,13,12000.0,1.86,0,0,1,0,2026-08-18 13:40:51
TXN10938,5366.09,Bangalore,Chrome Windows,Net Banking,7,8000.0,0.67,0,0,1,0,2026-08-18 07:39:56
TXN10939,3706.25,Bangalore,Safari macOS,Net Banking,13,2500.0,1.48,0,0,2,0,2026-08-18 13:29:13
TXN10940,59484.72,Mumbai,Safari macOS,Net Banking,1,12000.0,4.96,0,0,1,0,2026-08-18 01:04:00
TXN10941,2451.02,Chennai,Chrome Windows,UPI,21,2500.0,0.98,0,1,3,0,2026-08-18 21:40:35
TXN10942,1964.8,Bangalore,Chrome Windows,Debit Card,15,1500.0,1.31,0,0,2,0,2026-08-18 15:39:49
TXN10943,5105.68,Bangalore,iPhone 15,Debit Card,13,8000.0,0.64,0,0,1,0,2026-08-18 13:08:51
TXN10944,9322.26,Chennai,Samsung S24,Debit Card,22,8000.0,1.17,0,1,1,0,2026-08-18 22:09:10
TXN10945,3740.97,Bangalore,Chrome Windows,Credit Card,8,3500.0,1.07,0,0,2,0,2026-08-18 08:32:48
TXN10946,6088.6,Pune,Samsung S24,Net Banking,19,5000.0,1.22,0,0,2,0,2026-08-18 19:10:40
TXN10947,5613.11,Delhi,Chrome Windows,Net Banking,22,5000.0,1.12,0,0,1,0,2026-08-18 22:11:01
TXN10948,32041.33,Mumbai,iPhone 15,Net Banking,20,12000.0,2.67,0,0,1,0,2026-08-18 20:12:28
TXN10949,1162.26,Hyderabad,Chrome Windows,Net Banking,17,1500.0,0.77,0,0,1,0,2026-08-18 17:02:41
TXN10950,4043.21,Dubai,Safari macOS,Debit Card,15,5000.0,0.81,0,1,1,0,2026-08-18 15:31:11
TXN10951,9352.56,Kolkata,Android Device,Credit Card,10,12000.0,0.78,1,1,1,0,2026-08-18 10:05:26
TXN10952,108915.44,Kolkata,Android Device,Credit Card,10,12000.0,9.08,1,1,1,1,2026-08-18 10:41:39
TXN10953,9609.15,Delhi,Safari macOS,Credit Card,17,12000.0,0.8,0,0,2,0,2026-08-18 17:53:42
TXN10954,1298.49,Mumbai,Unknown Web Client,Credit Card,5,8000.0,0.16,1,0,12,1,2026-08-18 05:11:40
TXN10955,6199.61,Delhi,iPhone 15,Credit Card,17,8000.0,0.77,0,0,1,0,2026-08-18 17:07:58
TXN10956,2413.48,Delhi,iPhone 15,UPI,7,1500.0,1.61,0,0,1,0,2026-08-18 07:56:46
TXN10957,21181.08,Bangalore,Samsung S24,Net Banking,13,12000.0,1.77,0,0,1,0,2026-08-18 13:17:08
TXN10958,1989.72,Delhi,Chrome Windows,Net Banking,13,2500.0,0.8,0,0,3,0,2026-08-18 13:37:23
TXN10959,5734.49,Pune,Android Device,Net Banking,12,8000.0,0.72,1,0,2,0,2026-08-18 12:44:27
TXN10960,14490.2,Mumbai,Chrome Windows,Net Banking,13,12000.0,1.21,0,0,1,0,2026-08-18 13:13:29
TXN10961,9504.35,Bangalore,Unknown Web Client,Credit Card,15,1500.0,6.34,1,0,7,1,2026-08-18 15:36:24
TXN10962,1202.71,Hyderabad,Samsung S24,Net Banking,7,1500.0,0.8,0,0,2,0,2026-08-18 07:58:22
TXN10963,10304.85,Delhi,Samsung S24,Net Banking,7,8000.0,1.29,0,0,2,0,2026-08-18 07:16:46
TXN10964,5422.77,Pune,Android Device,Net Banking,16,5000.0,1.08,1,0,1,0,2026-08-18 16:26:27
TXN10965,2726.83,Pune,Samsung S24,Net Banking,12,5000.0,0.55,0,0,1,0,2026-08-18 12:08:42
TXN10966,2785.61,Mumbai,Safari macOS,UPI,3,1500.0,1.86,0,0,2,0,2026-08-18 03:00:42
TXN10967,5127.62,Mumbai,Samsung S24,Net Banking,9,2500.0,2.05,0,0,2,0,2026-08-18 09:43:35
TXN10968,10498.29,Singapore,Android Device,Debit Card,0,2500.0,4.2,1,1,7,1,2026-08-18 00:58:30
TXN10969,9391.37,Bangalore,Chrome Windows,Debit Card,10,12000.0,0.78,0,0,1,0,2026-08-18 10:52:43
TXN10970,6850.77,Pune,Samsung S24,Net Banking,22,8000.0,0.86,0,0,1,0,2026-08-18 22:49:15
TXN10971,8969.12,Hyderabad,Samsung S24,Credit Card,19,8000.0,1.12,0,0,1,0,2026-08-18 19:19:27
TXN10972,13717.73,Delhi,Samsung S24,Credit Card,11,12000.0,1.14,0,0,3,0,2026-08-18 11:10:25
TXN10973,1952.06,Mumbai,Safari macOS,Credit Card,10,1500.0,1.3,0,0,1,0,2026-08-18 10:43:29
TXN10974,26815.72,Delhi,Chrome Windows,Net Banking,8,12000.0,2.23,0,0,1,0,2026-08-18 08:49:30
TXN10975,3260.84,Hyderabad,Samsung S24,Net Banking,12,3500.0,0.93,0,0,2,0,2026-08-18 12:00:21
TXN10976,5813.15,Delhi,Safari macOS,Net Banking,21,8000.0,0.73,0,0,1,0,2026-08-18 21:23:03
TXN10977,2015.84,Delhi,Chrome Windows,Credit Card,7,3500.0,0.58,0,0,2,0,2026-08-18 07:19:40
TXN10978,2612.72,Mumbai,Safari macOS,Net Banking,19,3500.0,0.75,0,0,1,0,2026-08-18 19:27:57
TXN10979,4934.18,Bangalore,Chrome Windows,Credit Card,14,5000.0,0.99,0,0,3,0,2026-08-18 14:02:09
TXN10980,24599.59,New York,iPhone 15,Debit Card,16,12000.0,2.05,0,1,1,0,2026-08-18 16:53:58
TXN10981,2032.46,Hyderabad,Chrome Windows,UPI,16,2500.0,0.81,0,0,1,0,2026-08-18 16:36:30
TXN10982,5468.22,Bangalore,Chrome Windows,UPI,12,5000.0,1.09,0,0,2,0,2026-08-18 12:00:26
TXN10983,6031.81,London,Unknown Web Client,UPI,14,5000.0,1.21,1,1,14,1,2026-08-18 14:06:14
TXN10984,4402.18,Dubai,Safari macOS,Net Banking,23,3500.0,1.26,0,1,14,1,2026-08-18 23:40:38
TXN10985,4967.26,Delhi,Samsung S24,UPI,7,5000.0,0.99,0,0,3,0,2026-08-18 07:34:44
TXN10986,5630.06,Pune,Chrome Windows,Net Banking,9,3500.0,1.61,0,0,2,0,2026-08-18 09:19:18
TXN10987,13738.62,Hyderabad,Chrome Windows,Debit Card,12,5000.0,2.75,0,0,2,0,2026-08-18 12:35:47
TXN10988,4043.42,Mumbai,Samsung S24,Net Banking,11,5000.0,0.81,0,0,1,0,2026-08-18 11:07:36
TXN10989,2055.49,Pune,Chrome Windows,Net Banking,19,2500.0,0.82,0,0,1,0,2026-08-18 19:20:49
TXN10990,18220.93,Delhi,Safari macOS,Debit Card,17,12000.0,1.52,0,0,1,0,2026-08-18 17:18:52
TXN10991,3283.95,Hyderabad,Safari macOS,Debit Card,7,2500.0,1.31,0,0,3,0,2026-08-18 07:37:41
TXN10992,10465.88,Delhi,iPhone 15,UPI,7,5000.0,2.09,0,0,1,0,2026-08-18 07:20:39
TXN10993,15157.23,Kolkata,Samsung S24,UPI,9,12000.0,1.26,0,1,2,0,2026-08-18 09:29:23
TXN10994,10393.6,Dubai,Safari macOS,Debit Card,17,12000.0,0.87,0,1,1,0,2026-08-18 17:15:43
TXN10995,3166.27,Hyderabad,iPhone 15,Debit Card,0,2500.0,1.27,0,0,1,0,2026-08-18 00:47:02
TXN10996,7790.61,Pune,iPhone 15,Credit Card,9,5000.0,1.56,0,0,1,0,2026-08-18 09:28:30
TXN10997,6942.28,Hyderabad,iPhone 15,Net Banking,8,5000.0,1.39,0,0,3,0,2026-08-18 08:09:54
TXN10998,9799.69,Mumbai,Safari macOS,Credit Card,10,8000.0,1.22,0,0,2,0,2026-08-18 10:13:16
TXN10999,18385.76,Delhi,Chrome Windows,Net Banking,22,12000.0,1.53,0,0,2,0,2026-08-18 22:50:28
TXN11000,12770.78,Pune,Chrome Windows,Net Banking,11,8000.0,1.6,0,0,1,0,2026-08-18 11:45:18
TXN11001,4345.56,Mumbai,Samsung S24,Debit Card,16,2500.0,1.74,0,0,1,0,2026-08-18 16:38:18
TXN11002,3240.65,Pune,Safari macOS,UPI,13,2500.0,1.3,0,0,1,0,2026-08-18 13:30:39
TXN11003,11224.06,Pune,Safari macOS,Debit Card,17,12000.0,0.94,0,0,3,0,2026-08-18 17:11:30
TXN11004,4238.58,Chennai,Unknown Web Client,Credit Card,1,1500.0,2.83,1,1,6,1,2026-08-18 01:38:49
TXN11005,3711.55,Bangalore,iPhone 15,Credit Card,7,3500.0,1.06,0,0,1,0,2026-08-18 07:25:40
TXN11006,12962.3,New York,Samsung S24,UPI,9,8000.0,1.62,0,1,1,0,2026-08-18 09:44:59
TXN11007,8654.96,Mumbai,iPhone 15,UPI,8,12000.0,0.72,0,0,1,0,2026-08-18 08:57:57
TXN11008,1738.35,Hyderabad,Chrome Windows,Credit Card,14,1500.0,1.16,0,0,3,0,2026-08-18 14:50:40
TXN11009,1281.63,Bangalore,iPhone 15,Credit Card,22,1500.0,0.85,0,0,1,0,2026-08-18 22:37:27
TXN11010,5057.82,Bangalore,Safari macOS,Debit Card,13,5000.0,1.01,0,0,3,0,2026-08-18 13:38:17
TXN11011,5836.57,Pune,Chrome Windows,Credit Card,16,3500.0,1.67,0,0,1,0,2026-08-18 16:40:28
TXN11012,2698.59,Hyderabad,Safari macOS,Credit Card,17,2500.0,1.08,0,0,3,0,2026-08-18 17:43:19
TXN11013,5093.74,Pune,Chrome Windows,Debit Card,12,5000.0,1.02,0,0,1,0,2026-08-18 12:20:49
TXN11014,2031.59,Delhi,Samsung S24,UPI,13,3500.0,0.58,0,0,1,0,2026-08-18 13:54:10
TXN11015,10782.7,Bangalore,Chrome Windows,Net Banking,5,8000.0,1.35,0,0,1,0,2026-08-18 05:09:19
TXN11016,81479.47,Hyderabad,Safari macOS,UPI,16,12000.0,6.79,0,0,1,0,2026-08-18 16:22:41
TXN11017,8315.03,Hyderabad,Chrome Windows,Debit Card,13,3500.0,2.38,0,0,1,0,2026-08-18 13:27:50
TXN11018,7073.32,Mumbai,Samsung S24,Debit Card,13,8000.0,0.88,0,0,1,0,2026-08-18 13:20:46
TXN11019,8732.94,Pune,Safari macOS,Credit Card,8,8000.0,1.09,0,0,3,0,2026-08-18 08:03:06
TXN11020,3867.14,Hyderabad,Chrome Windows,Debit Card,21,3500.0,1.1,0,0,1,0,2026-08-18 21:49:46
TXN11021,4698.64,Bangalore,Chrome Windows,UPI,13,2500.0,1.88,0,0,2,0,2026-08-18 13:44:01
TXN11022,1443.9,Mumbai,Samsung S24,UPI,17,1500.0,0.96,0,0,3,0,2026-08-18 17:20:29
TXN11023,3913.26,Delhi,Safari macOS,Debit Card,15,3500.0,1.12,0,0,1,0,2026-08-18 15:25:51
TXN11024,10202.17,Bangalore,Unknown Web Client,Net Banking,18,8000.0,1.28,1,0,1,0,2026-08-18 18:18:36
TXN11025,12930.0,Hyderabad,Safari macOS,UPI,9,12000.0,1.08,0,0,1,0,2026-08-18 09:39:41
TXN11026,10037.55,Hyderabad,Samsung S24,Net Banking,15,12000.0,0.84,0,0,1,0,2026-08-18 15:41:36
TXN11027,76785.35,Hyderabad,iPhone 15,Debit Card,20,12000.0,6.4,0,0,1,0,2026-08-18 20:14:20
TXN11028,3841.04,Pune,Chrome Windows,UPI,17,2500.0,1.54,0,0,1,0,2026-08-18 17:57:56
TXN11029,1658.12,Pune,Chrome Windows,Net Banking,12,2500.0,0.66,0,0,1,0,2026-08-18 12:04:20
TXN11030,12655.53,Mumbai,Chrome Windows,Debit Card,16,12000.0,1.05,0,0,1,0,2026-08-18 16:01:08
TXN11031,3778.74,Delhi,iPhone 15,Credit Card,13,5000.0,0.76,0,0,2,0,2026-08-18 13:05:11
TXN11032,4032.19,Mumbai,iPhone 15,Net Banking,22,2500.0,1.61,0,0,2,0,2026-08-18 22:51:32
TXN11033,4349.96,Hyderabad,Unknown Web Client,Credit Card,21,8000.0,0.54,1,0,2,0,2026-08-18 21:23:19
TXN11034,82497.85,Bangalore,iPhone 15,UPI,9,12000.0,6.87,0,0,1,0,2026-08-18 09:09:54
TXN11035,1744.29,Mumbai,Chrome Windows,Debit Card,11,1500.0,1.16,0,0,1,0,2026-08-18 11:23:39
TXN11036,9352.54,Hyderabad,Samsung S24,UPI,11,5000.0,1.87,0,0,1,0,2026-08-18 11:01:31
TXN11037,11688.51,Dubai,iPhone 15,UPI,15,12000.0,0.97,0,1,1,0,2026-08-18 15:47:55
TXN11038,1201.28,Chennai,iPhone 15,Debit Card,12,1500.0,0.8,0,1,1,0,2026-08-18 12:30:29
TXN11039,16977.76,Pune,Chrome Windows,Credit Card,7,8000.0,2.12,0,0,1,0,2026-08-18 07:39:42
TXN11040,6724.12,Hyderabad,iPhone 15,Net Banking,13,12000.0,0.56,0,0,1,0,2026-08-18 13:45:25
TXN11041,622.47,Delhi,Chrome Windows,UPI,15,1500.0,0.41,0,0,2,0,2026-08-18 15:48:57
TXN11042,4173.56,Mumbai,iPhone 15,Credit Card,8,3500.0,1.19,0,0,1,0,2026-08-18 08:09:40
TXN11043,2045.15,Pune,Unknown Web Client,Debit Card,17,2500.0,0.82,1,0,2,0,2026-08-18 17:28:13
TXN11044,5317.21,Mumbai,Chrome Windows,Debit Card,15,8000.0,0.66,0,0,2,0,2026-08-18 15:21:51
TXN11045,6637.8,Hyderabad,Samsung S24,Debit Card,17,5000.0,1.33,0,0,2,0,2026-08-18 17:06:14
TXN11046,1653.65,Hyderabad,Samsung S24,UPI,16,1500.0,1.1,0,0,3,0,2026-08-18 16:25:52
TXN11047,9576.15,Pune,iPhone 15,Net Banking,7,12000.0,0.8,0,0,1,0,2026-08-18 07:51:34
TXN11048,7190.67,Pune,Samsung S24,UPI,12,12000.0,0.6,0,0,1,0,2026-08-18 12:53:59
TXN11049,11341.0,Pune,Safari macOS,Debit Card,13,8000.0,1.42,0,0,2,0,2026-08-18 13:57:30
TXN11050,15564.41,Pune,iPhone 15,Debit Card,7,12000.0,1.3,0,0,1,0,2026-08-18 07:03:48
TXN11051,4805.53,Mumbai,Samsung S24,Credit Card,14,5000.0,0.96,0,0,2,0,2026-08-18 14:53:22
TXN11052,7325.91,Mumbai,Chrome Windows,Credit Card,19,3500.0,2.09,0,0,1,0,2026-08-18 19:48:20
TXN11053,5214.31,Bangalore,iPhone 15,Debit Card,10,8000.0,0.65,0,0,1,0,2026-08-18 10:34:47
TXN11054,6518.84,Dubai,Safari macOS,Debit Card,15,12000.0,0.54,0,1,1,0,2026-08-18 15:37:10
TXN11055,1895.59,Delhi,Safari macOS,Credit Card,9,2500.0,0.76,0,0,2,0,2026-08-18 09:26:03
TXN11056,3436.76,Bangalore,Chrome Windows,Credit Card,15,3500.0,0.98,0,0,2,0,2026-08-18 15:05:00
TXN11057,5511.15,Delhi,Safari macOS,Debit Card,22,5000.0,1.1,0,0,1,0,2026-08-18 22:38:33
TXN11058,6881.05,Mumbai,Unknown Web Client,Debit Card,18,1500.0,4.59,1,0,6,1,2026-08-18 18:37:43
TXN11059,10896.18,Pune,iPhone 15,Debit Card,18,12000.0,0.91,0,0,3,0,2026-08-18 18:25:52
TXN11060,1726.83,Delhi,Android Device,Net Banking,12,1500.0,1.15,1,0,1,0,2026-08-18 12:46:29
TXN11061,7273.89,Bangalore,Samsung S24,Net Banking,14,12000.0,0.61,0,0,2,0,2026-08-18 14:13:35
TXN11062,6235.56,Pune,Samsung S24,Net Banking,12,3500.0,1.78,0,0,2,0,2026-08-18 12:20:53
TXN11063,11612.08,Mumbai,Chrome Windows,Debit Card,19,12000.0,0.97,0,0,1,0,2026-08-18 19:54:45
TXN11064,7817.43,Bangalore,Chrome Windows,UPI,12,5000.0,1.56,0,0,1,0,2026-08-18 12:48:35
TXN11065,13763.18,Mumbai,Chrome Windows,Debit Card,9,12000.0,1.15,0,0,2,0,2026-08-18 09:34:22
TXN11066,6002.28,Delhi,iPhone 15,UPI,16,5000.0,1.2,0,0,2,0,2026-08-18 16:15:35
TXN11067,4395.89,Delhi,Samsung S24,Net Banking,14,3500.0,1.26,0,0,1,0,2026-08-18 14:09:00
TXN11068,1794.18,Pune,Safari macOS,Debit Card,22,1500.0,1.2,0,0,1,0,2026-08-18 22:40:36
TXN11069,15517.92,Mumbai,Chrome Windows,Credit Card,18,12000.0,1.29,0,0,2,0,2026-08-18 18:34:22
TXN11070,4254.39,Pune,Safari macOS,Credit Card,14,2500.0,1.7,0,0,1,0,2026-08-18 14:34:20
TXN11071,8654.25,Pune,iPhone 15,Debit Card,18,8000.0,1.08,0,0,1,0,2026-08-18 18:29:39
TXN11072,6639.52,Delhi,Android Device,Net Banking,12,5000.0,1.33,1,0,1,0,2026-08-18 12:04:43
TXN11073,69472.85,London,Android Device,Debit Card,4,12000.0,5.79,1,1,6,1,2026-08-18 04:45:38
TXN11074,2411.86,Pune,Safari macOS,Net Banking,2,2500.0,0.96,0,0,1,0,2026-08-18 02:09:49
TXN11075,14231.94,Pune,Safari macOS,UPI,18,8000.0,1.78,0,0,1,0,2026-08-18 18:46:10
TXN11076,6103.64,Singapore,iPhone 15,Debit Card,12,8000.0,0.76,0,1,3,0,2026-08-18 12:06:25
TXN11077,10276.03,Delhi,Chrome Windows,UPI,11,5000.0,2.06,0,0,1,0,2026-08-18 11:31:05
TXN11078,14053.89,Pune,iPhone 15,Credit Card,9,2500.0,5.62,0,0,1,0,2026-08-18 09:43:23
TXN11079,4513.76,Kolkata,Samsung S24,Debit Card,17,8000.0,0.56,0,1,2,0,2026-08-18 17:40:39
TXN11080,2631.44,Delhi,Samsung S24,Debit Card,0,2500.0,1.05,0,0,2,0,2026-08-18 00:32:09
TXN11081,6808.31,Mumbai,Android Device,Debit Card,9,1500.0,4.54,1,0,8,1,2026-08-18 09:57:06
TXN11082,1903.83,Hyderabad,iPhone 15,Net Banking,4,2500.0,0.76,0,0,2,0,2026-08-18 04:21:15
TXN11083,6998.5,New York,Android Device,Credit Card,19,5000.0,1.4,1,1,3,0,2026-08-18 19:54:33
TXN11084,2695.85,Delhi,Samsung S24,Debit Card,19,3500.0,0.77,0,0,1,0,2026-08-18 19:18:40
TXN11085,4182.73,Bangalore,Safari macOS,Net Banking,7,5000.0,0.84,0,0,3,0,2026-08-18 07:50:49
TXN11086,5635.53,Hyderabad,iPhone 15,Debit Card,8,12000.0,0.47,0,0,1,0,2026-08-18 08:03:19
TXN11087,6676.0,Hyderabad,Samsung S24,UPI,20,8000.0,0.83,0,0,1,0,2026-08-18 20:06:29
TXN11088,4551.04,Delhi,Samsung S24,Credit Card,13,12000.0,0.38,0,0,1,0,2026-08-18 13:57:44
TXN11089,796.05,Delhi,iPhone 15,UPI,17,1500.0,0.53,0,0,1,0,2026-08-18 17:09:09
TXN11090,4744.23,Bangalore,Safari macOS,Debit Card,20,3500.0,1.36,0,0,1,0,2026-08-18 20:44:00
TXN11091,6846.64,Delhi,iPhone 15,Debit Card,13,5000.0,1.37,0,0,1,0,2026-08-18 13:44:49
TXN11092,14226.26,Pune,Chrome Windows,Net Banking,10,12000.0,1.19,0,0,3,0,2026-08-18 10:10:47
TXN11093,8150.8,Hyderabad,Safari macOS,UPI,19,12000.0,0.68,0,0,1,0,2026-08-18 19:52:56
TXN11094,7848.77,Hyderabad,Samsung S24,Debit Card,13,8000.0,0.98,0,0,3,0,2026-08-18 13:02:53
TXN11095,11982.72,Hyderabad,Samsung S24,Net Banking,14,12000.0,1.0,0,0,1,0,2026-08-18 14:49:13
TXN11096,1120.27,London,Android Device,UPI,5,1500.0,0.75,1,1,10,1,2026-08-18 05:25:24
TXN11097,40334.85,Mumbai,Chrome Windows,UPI,12,8000.0,5.04,0,0,1,0,2026-08-18 12:35:10
TXN11098,6386.09,Bangalore,Chrome Windows,Credit Card,9,3500.0,1.82,0,0,1,0,2026-08-18 09:02:09
TXN11099,2130.61,Hyderabad,iPhone 15,Debit Card,8,1500.0,1.42,0,0,1,0,2026-08-18 08:01:41
TXN11100,10984.89,Bangalore,Safari macOS,UPI,19,12000.0,0.92,0,0,3,0,2026-08-18 19:30:58
TXN11101,3537.84,Mumbai,Chrome Windows,Debit Card,16,3500.0,1.01,0,0,2,0,2026-08-18 16:47:01
TXN11102,2717.31,Mumbai,Chrome Windows,Debit Card,20,2500.0,1.09,0,0,1,0,2026-08-18 20:13:25
TXN11103,2209.45,Delhi,Samsung S24,UPI,21,5000.0,0.44,0,0,2,0,2026-08-18 21:46:33
TXN11104,10870.32,Pune,Safari macOS,Net Banking,13,12000.0,0.91,0,0,2,0,2026-08-18 13:23:41
TXN11105,1903.12,Mumbai,Chrome Windows,UPI,21,2500.0,0.76,0,0,2,0,2026-08-18 21:35:56
TXN11106,5359.09,Pune,Android Device,UPI,21,8000.0,0.67,1,0,1,0,2026-08-18 21:41:25
TXN11107,3127.78,Hyderabad,iPhone 15,Credit Card,11,3500.0,0.89,0,0,1,0,2026-08-18 11:01:00
TXN11108,3078.8,Hyderabad,Chrome Windows,Net Banking,18,1500.0,2.05,0,0,1,0,2026-08-18 18:39:58
TXN11109,6460.94,Mumbai,Samsung S24,Debit Card,12,5000.0,1.29,0,0,1,0,2026-08-18 12:26:07
TXN11110,6365.99,Mumbai,Safari macOS,Credit Card,15,8000.0,0.8,0,0,1,0,2026-08-18 15:06:48
TXN11111,6286.92,London,Samsung S24,Credit Card,22,5000.0,1.26,0,1,2,0,2026-08-18 22:28:57
TXN11112,21002.65,Pune,Chrome Windows,UPI,17,12000.0,1.75,0,0,1,0,2026-08-18 17:43:25
TXN11113,17370.27,Delhi,iPhone 15,Debit Card,17,12000.0,1.45,0,0,1,0,2026-08-18 17:39:57
TXN11114,3584.49,Mumbai,iPhone 15,Net Banking,13,3500.0,1.02,0,0,1,0,2026-08-18 13:41:15
TXN11115,3859.98,Bangalore,iPhone 15,Credit Card,15,5000.0,0.77,0,0,3,0,2026-08-18 15:08:55
TXN11116,1983.28,Bangalore,Safari macOS,Debit Card,13,1500.0,1.32,0,0,1,0,2026-08-18 13:21:23
TXN11117,4096.6,Hyderabad,Safari macOS,Credit Card,18,3500.0,1.17,0,0,3,0,2026-08-18 18:58:42
TXN11118,5007.02,Mumbai,Unknown Web Client,UPI,10,3500.0,1.43,1,0,1,0,2026-08-18 10:04:09
TXN11119,1933.89,Delhi,Chrome Windows,Credit Card,7,1500.0,1.29,0,0,1,0,2026-08-18 07:50:42
TXN11120,2282.53,Hyderabad,iPhone 15,UPI,13,1500.0,1.52,0,0,1,0,2026-08-18 13:27:50
TXN11121,9687.27,Delhi,Samsung S24,Credit Card,17,12000.0,0.81,0,0,1,0,2026-08-18 17:30:18
TXN11122,13550.17,Hyderabad,Samsung S24,Net Banking,12,8000.0,1.69,0,0,1,0,2026-08-18 12:11:54
TXN11123,2705.62,Bangalore,Chrome Windows,Credit Card,16,2500.0,1.08,0,0,1,0,2026-08-18 16:47:15
TXN11124,27522.7,Chennai,Safari macOS,Debit Card,12,12000.0,2.29,0,1,2,0,2026-08-18 12:05:43
TXN11125,96449.93,Dubai,Android Device,Net Banking,10,12000.0,8.04,1,1,3,1,2026-08-18 10:36:16
TXN11126,9108.71,Mumbai,Samsung S24,Credit Card,18,12000.0,0.76,0,0,2,0,2026-08-18 18:37:10
TXN11127,10012.39,Delhi,Safari macOS,Debit Card,21,5000.0,2.0,0,0,2,0,2026-08-18 21:09:09
TXN11128,1623.57,Hyderabad,Safari macOS,UPI,17,1500.0,1.08,0,0,1,0,2026-08-18 17:50:52
TXN11129,1926.54,Delhi,Safari macOS,Net Banking,7,2500.0,0.77,0,0,2,0,2026-08-18 07:10:19
TXN11130,4120.13,Hyderabad,Chrome Windows,Net Banking,22,5000.0,0.82,0,0,1,0,2026-08-18 22:06:04
TXN11131,7037.85,Hyderabad,Chrome Windows,Net Banking,14,8000.0,0.88,0,0,1,0,2026-08-18 14:40:10
TXN11132,14218.91,Mumbai,Chrome Windows,Credit Card,10,12000.0,1.18,0,0,2,0,2026-08-18 10:36:30
TXN11133,23219.24,Bangalore,Safari macOS,Net Banking,3,3500.0,6.63,0,0,3,1,2026-08-18 03:50:17
TXN11134,4314.14,Pune,Samsung S24,UPI,11,3500.0,1.23,0,0,1,0,2026-08-18 11:52:52
